id,title,author_count,type,publisher,link
85062069290,Coevolution pays off: Herpesviruses have the license to escape the DNA sensing pathway,3,Review,Springer Verlagservice@springer.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062069290&origin=inward
85060767026,The herpesviral antagonist m152 reveals differential activation of STING-dependent IRF and NF-κB signaling and STING's dual role during MCMV infection,9,Article,Wiley-VCH Verlaginfo@wiley-vch.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060767026&origin=inward
85060168211,Endosomal Toll-Like Receptors 7 and 9 Cooperate in Detection of Murine Gammaherpesvirus 68 Infection,9,Article,American Society for MicrobiologyJournals@asmusa.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060168211&origin=inward
85020182791,The murine cytomegalovirus M35 protein antagonizes type I IFN induction downstream of pattern recognition receptors by targeting NF-κB mediated transcription,12,Article,Public Library of Scienceplos@plos.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020182791&origin=inward
84959235484,Cytoplasmic isoforms of Kaposi sarcoma herpesvirus LANA recruit and antagonize the innate immune DNA sensor cGAS,9,Article,National Academy of Sciences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84959235484&origin=inward
85126868234,Antimicrobial resistance profiles of human Brucella melitensis isolates in three different microdilution broths: the first multicentre study in Bosnia and Herzegovina,24,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126868234&origin=inward
85131890949,Does pre-existing immunity determine the course of SARS-CoV-2 infection in health-care workers? Single-center experience,7,Article,Springer Science and Business Media Deutschland GmbH,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131890949&origin=inward
85085637443,"The cytomegalovirus seroprevalence among children in Mostar, Bosnia and Herzegovina: A hospital cross-sectional study",12,Article,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085637443&origin=inward
85081653630,The first report of Brucella melitensis Rev.1 human brucellosis in Bosnia and Herzegovina,7,Article,Journal of Infection in Developing Countriessrubino@jidc.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081653630&origin=inward
85044250141,Brain-resident memory CD8+ T cells induced by congenital CMV infection prevent brain pathology and virus reactivation,15,Article,Wiley-VCH Verlaginfo@wiley-vch.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044250141&origin=inward
85056254627,"Epidemiological, Clinical and Molecular Characterization of Human Brucellosis in Bosnia and Herzegovina - An Ongoing Brucellosis Outbreak",7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056254627&origin=inward
84966714717,Intrinsic contribution of perforin to NK-cell homeostasis during mouse cytomegalovirus infection,8,Article,Frontiers Media S.A.info@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84966714717&origin=inward
85020470322,Conservative treatment of lumbar brucellar spondylodiscitis with epidural abscess – A case report Konzervativno liječenje bruceloznog spondilodiscitisa lumbalne regije s epiduralnim apscesom – Prikaz bolesnika,7,Article,University Hospital of Infectious Diseasesbfm@fran.bfm.hr,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020470322&origin=inward
84929944093,The specific NK cell response in concert with perforin prevents CD8+ T cell-mediated immunopathology after mouse cytomegalovirus infection,9,Article,Springer Verlagservice@springer.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84929944093&origin=inward
84885332569,Superior induction and maintenance of protective CD8 T cells in mice infected with mouse cytomegalovirus vector expressing RAE-1?,16,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84885332569&origin=inward
84884802324,The Viral Chemokine MCK-2 of Murine Cytomegalovirus Promotes Infection as Part of a gH/gL/MCK-2 Complex,16,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884802324&origin=inward
85059361780,A plasma ion bombardment process enabling reagent-free covalent binding of multiple functional molecules onto magnetic particles,6,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059361780&origin=inward
85018367502,"An automated, multiplex-tandem PCR platform for the diagnosis of gastrointestinal nematode infections in cattle: An Australian-European validation study",11,Article,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018367502&origin=inward
85018412597,Multiplexed-tandem PCR for the specific diagnosis of gastrointestinal nematode infections in sheep: an European validation study,6,Article,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018412597&origin=inward
84987673692,Covalent linker-free immobilization of conjugatable oligonucleotides on polypropylene surfaces,7,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84987673692&origin=inward
84919496716,Semiquantitative multiplexed tandem PCR for detection and differentiation of four Theileria orientalis genotypes in cattle,6,Article,American Society for MicrobiologyJournals@asmusa.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84919496716&origin=inward
2442671461,Isolates of cytomegalovirus (CMV) from the black rat Rattus rattus form a distinct group of rat CMV,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2442671461&origin=inward
2942615340,"Collecting, archiving and processing DNA from wildlife samples using FTA® databasing paper",2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2942615340&origin=inward
35958273,Species identity: Conserved inverted LINE repeat clusters (ILRC) in the vertebrate genome as indicators of population boundaries,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035958273&origin=inward
33119672,Tropism of subgroup J avian leukosis virus as detected by in situ hybridization,6,Article,Carfax Publishing Company,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033119672&origin=inward
32952761,Novel endogenous retroviral sequences in the chicken genome closely related to HPRS-103 (subgroup J) avian leukosis virus,6,Article,Society for General Microbiology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032952761&origin=inward
344653636,Development and application of polymerase chain reaction (PCR) tests for the detection of subgroup J avian leukosis virus,9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0344653636&origin=inward
31902615,Antigenic variants of J subgroup avian leukosis virus: Sequence analysis reveals multiple changes in the env gene,4,Article,Microbiology Societyjournals@microbiologysociety.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031902615&origin=inward
31692655,Avian IFN-γ genes: Sequence analysis suggests probable cross-species reactivity among galliforms,3,Article,Mary Ann Liebert Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031692655&origin=inward
31093168,Tissue Tropism of the HPRS-103 Strain of J Subgroup Avian Leukosis Virus and of a Derivative Acutely Transforming Virus,6,Article,American College of Veterinary Pathologists Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031093168&origin=inward
26485603,"Host range of Rous sarcoma virus pseudotype RSV(HPRS-103) in 12 avian species: Support for a new avian retrovirus envelope subgroup, designated J",4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026485603&origin=inward
85092421236,Westward range expansion from middle latitudes explains the Mississippi River discontinuity in a forest herb of eastern North America,5,Article,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092421236&origin=inward
85087158791,Selfing ability and drift load evolve with range expansion,5,Letter,John Wiley and Sons Inc,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087158791&origin=inward
85053050270,Bottlenecks and inbreeding depression in autotetraploids,2,Article,Society for the Study of Evolution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053050270&origin=inward
85010543184,Costs of selfing prevent the spread of a self-compatibility mutation that causes reproductive assurance,4,Article,Society for the Study of Evolution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010543184&origin=inward
85126766699,Gene drive escape from resistance depends on mechanism and ecology,3,Article,John Wiley and Sons Inc,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126766699&origin=inward
85128614789,The sterile insect technique is protected from evolution of mate discrimination,2,Article,PeerJ Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128614789&origin=inward
85134384712,Modeling the therapeutic potential of defective interfering particles in the presence of immunity,3,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134384712&origin=inward
85132745917,Which 'imperfect vaccines' encourage the evolution of higher virulence?,2,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132745917&origin=inward
85102557525,Evading resistance to gene drives,3,Article,Genetics Society of America,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102557525&origin=inward
85101418374,Directed attenuation to enhance vaccine immunity,3,Article,Public Library of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101418374&origin=inward
85089332285,Symbiosis and stress: how plant microbiomes affect host evolution,3,Review,Royal Society Publishing,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089332285&origin=inward
85075555090,Promises and pitfalls of in vivo evolution to improve phage therapy,3,Article,MDPI AGPostfachBaselCH-4005indexing@mdpi.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075555090&origin=inward
85056543865,Antibiotic therapy using phage depolymerases: Robustness across a range of conditions,4,Article,MDPI AGPostfachBaselCH-4005rasetti@mdpi.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056543865&origin=inward
85054424392,Predicting evolution of the transcription regulatory network in a bacteriophage,5,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054424392&origin=inward
85090851825,Combinatorial Approaches to Viral Attenuation,5,Article,American Society for MicrobiologyJournals@asmusa.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090851825&origin=inward
85041297098,Phage-bacterial dynamics with spatial structure: Self organization around phage sinks can promote increased cell densities,6,Article,MDPI AGPostfachBaselCH-4005,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041297098&origin=inward
85049875499,Experimental evolution of UV resistance in a phage,4,Article,PeerJ Inc.pete@peerj.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049875499&origin=inward
85030773598,Arresting Evolution,2,Review,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030773598&origin=inward
85034576943,"Therapeutic application of phage capsule depolymerases against K1, K5, and K30 capsulated E. coli in mice",4,Article,Frontiers Media S.A.info@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85034576943&origin=inward
85029043476,Reduced protein expression in a virus attenuated by codon deoptimization,6,Article,Genetics Society of Americaadnet@faseb.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029043476&origin=inward
85026648593,The gene drive bubble: New realities,2,Note,Public Library of Scienceplos@plos.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85026648593&origin=inward
85019057013,Phage inhibit pathogen dissemination by targeting bacterial migrants in a chronic infection model,6,Article,American Society for MicrobiologyJournals@asmusa.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85019057013&origin=inward
85041384486,Lethal gene drive selects inbreeding,1,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041384486&origin=inward
85009270157,Synergy and order effects of antibiotics and phages in killing pseudomonas aeruginosa biofilms,6,Article,Public Library of Scienceplos@plos.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85009270157&origin=inward
84938498389,Reptile sex determination goes wild,1,Article,"Nature Publishing GroupHoundmillsBasingstoke, HampshireRG21 6XS",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84938498389&origin=inward
84973277954,Evolutionary reversion of live viral vaccines: Can genetic engineering subdue it?,1,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84973277954&origin=inward
